_id,Major1,Major2,Major3
1808632,HSERV,,
962513,FOR R,,
1560726,A A,,
1569545,REHAB,,
1745276,N MATR,,
1753290,N MATR,,
1641833,N MATR,,
1634799,MBA,,
1776207,COM,,
1480262,PRENUR,,
1766608,B A,,
1382536,EDUC,,
1759203,PRESCI,,
1052359,TMMBA,,
1964961,N MATR,,
1792956,PRESCI,,
1228112,I S X,,
1857428,N MATR,,
1976381,N MATR,,
1978416,N MATR,,
1748771,N MATR,,
1659831,ECON,ART,
55980,SMA,,
1936596,ARCH,,
1867654,PSOCS,,
901279,ESS,,
1478957,COM E,,
1905344,PRE HS,,
1774093,PRESCI,,
1948910,ACCTG,,
1656795,EPRMJ,,
1950532,COM E,,
1275521,N MATR,,
1974898,N MATR,,
1572143,URBDP,,
2078059,N MATR,,
1643300,B A,,
1549127,NURS,,
1255745,INSC,,
1864157,PRESCI,,
1769213,PRESCI,,
1732053,HCID,,
1468707,N MATR,,
1844072,XA&S,,
1919392,ENVIR,,
1103125,ESS,,
1682372,IND E,,
1421661,PABIO,,
1752397,ART,,
1398030,SIS,,
1493506,SOC WF,,
1855863,N MATR,,
1856348,N MATR,,
1867374,PRESCI,,
1896903,CMP E,,
1783277,PRESCI,,
1681272,A A,,
1755220,N MATR,,
1375256,N MATR,,
1726468,PHYS,,
1587023,CIV E,,
1535643,PREMAJ,,
1616326,LING,ACMS,
1861851,PRESCI,,
1748297,N MATR,,
1851222,N MATR,,
1817597,SIMF,,
1950499,I S X,,
213378,MUSIC,,
1844059,N MATR,,
1528205,MEDXM,,
1796134,PRESCI,,
1749804,N MATR,,
1751426,N MATR,,
1675094,PREMAJ,,
1858252,AMATH,,
772776,EDUC,,
1975223,N MATR,,
1591791,E E,,
1856477,CSE E,,
1914836,PREART,,
1896182,MUSIC,,
1772703,PRENGR,,
1851636,N MATR,,
1665701,ACCTG,,
1530929,LAW,,
1360646,PSOCS,,
1107796,N MATR,,
1707381,PHYS,,
1774247,ECON,,
1857788,N MATR,,
1567165,PRENUR,,
493487,CSE E,,
1745775,PREMAJ,,
1913145,PSOCS,,
1855978,N MATR,,
1969457,PRESCI,,
1653912,N MATR,,
1964736,XA&S,,
1675702,PREMAJ,,
1675581,EPRMJ,,
1901655,PRESCI,,
1888216,PRESCI,,
1854784,N MATR,,
1588725,PRENGR,,
1655745,PSYCH,,
1890349,PRESCI,,
1904568,PRENGR,,
1659543,SOC,,
1975991,N MATR,,
1822109,LAW,,
1714429,SIMX,,
1694571,PH,,
1816361,EDUCX,,
1247230,LING,,
1821380,MATH,,
1728413,N MATR,,
1577447,A A,,
1680635,PRESCI,,
1063809,LAW,,
1934534,BIOL,,
1868639,CIV E,,
2078440,N MATR,,
1971631,N MATR,,
1768262,PRE HS,,
1311416,EPI,,
1658624,CEP,,
1911350,PRENGR,,
1966882,N MATR,,
1977890,N MATR,,
1890782,N MATR,,
1682904,ENV H,,
1909376,PRENGR,,
1674418,MUSAP,,
1853343,PRENGR,,
1042425,SIS,,
1750346,ESRM,,
1682430,PHYS,,
1748723,N MATR,,
1837292,MBA,,
1978672,N MATR,,
1963207,N MATR,,
1660180,MBA,,
1667830,SIS,,
1673452,CHEM E,,
1616095,STAT,,
1754779,GEOG,,
1599654,PHYS,,
1847941,EPRMJ,,
1710241,SIMF,,
1975985,N MATR,,
1922255,C SCI,,
1024139,MED,,
1643604,GLOBLH,,
1976372,N MATR,,
1913730,PREMAJ,,
1858515,N MATR,,
1679247,DRAMA,,
1976868,N MATR,,
1682753,BIOL,,
1974262,N MATR,,
1683128,BIOEN,,
1976005,N MATR,,
1566743,PRESCI,,
604240,EDUC,,
1766352,POL S,,
1905564,GERMAN,,
1748026,MBA,,
1676603,ENGL,,
1951236,M E,,
1617861,LIS X,,
1726942,SOC WF,,
1741942,N MATR,,
1717274,LAW,,
977723,MPA,,
1605037,STAT,,
1858843,N MATR,,
1685775,ACCTG,,
1755833,PRE HS,,
1715540,SMA,,
1874459,PRE HS,,
1783681,PREHUM,,
1658688,MBA,,
1683246,MS E,,
1771863,BIOEN,,
1713617,DENT,,
1653280,ATM S,,
1748739,N MATR,,
1631442,MED,,
1857785,N MATR,,
1873827,PREMAJ,,
1416924,SPHSCX,,
1512447,ECON,,
1831272,EPRMJ,,
1742237,N MATR,,
1581369,ESRM,ART H,
1711904,ARCH,,
1475811,OCEAN,,
1955793,ECON,,
1959530,N MATR,,
1710019,CIV E,,
1892586,PRE HS,,
1474606,M E,,
1815911,EDUCX,,
1855976,N MATR,,
1857392,N MATR,,
1850582,N MATR,,
1150854,ESS,,
1977249,N MATR,,
1962309,ECFS O,,
49144,N MATR,,
1538508,BIOL,,
1575548,PHIL,,
1970043,PSOCS,,
1708484,PHYS,,
1711172,ART H,,
1594036,BIOL,,
828359,LIS X,,
1833255,N MATR,,
1862627,GEMBA,,
1975358,XA&S,,
1768493,PREMAJ,,
1891123,GEMBA,,
1670070,ECON,,
1680771,PSYCH,C SCI,
1691142,PRESCI,,
1752586,N MATR,,
1747452,N MATR,,
1751355,N MATR,,
1138185,ACMS,,
1008664,MUSIC,,
1858462,N MATR,,
1753307,N MATR,,
1737977,V A&S,,
1955299,SIS,,
1921387,PRENGR,,
1309356,EPI,,
1854977,PRENGR,,
1751438,N MATR,,
1845964,N MATR,,
1497145,ENVIR,,
1859866,PRESCI,,
1671362,LIS R,,
1468760,N MATR,,
1945121,MPA,,
1308472,N MATR,,
1676696,ART,,
1785822,SIS,,
1023353,PB AF,,
961570,MUSIC,,
1979119,PREMAJ,,
1601698,MUSIC,,
4467,PSYCH,,
1857773,N MATR,,
1806748,CIV E,,
1960698,N MATR,,
623465,HCDE,,
1738914,N MATR,,
1692308,PSYCH,ANTH,
1696317,C SCI,,
1682762,PREART,,
1747468,N MATR,,
1959908,N MATR,,
1967941,N MATR,,
1873449,PRE HS,,
1750974,N MATR,,
1899388,PREMAJ,,
1971840,PSOCS,,
1856622,N MATR,,
1857497,N MATR,,
2081043,N MATR,,
1596379,EPI,,
1612612,SIS,,
1433111,M E,,
1851214,N MATR,,
1818581,I S X,,
1650630,E E,,
1975627,N MATR,,
1339387,SPHSCX,,
1582354,ATM S,,
1976528,N MATR,,
1928683,CHEM E,,
1873830,PSOCS,,
1540514,LAW C,LAW T,
1753028,PRENUR,,
1978161,N MATR,,
1781554,PSOCS,,
1851211,N MATR,,
1650472,EDUC,,
1857500,N MATR,,
1793005,PRESCI,,
1275719,NURSX,,
1850561,LAW,,
2081784,N MATR,,
1855710,MEDXM,,
1183315,NURSX,,
1911979,ENVIR,,
1976008,N MATR,,
1551294,N MATR,,
1229223,N MATR,,
1654483,PRENUR,,
1976389,N MATR,,
1944618,EDUCX,,
1752592,N MATR,,
644962,N MATR,,
1856619,N MATR,,
1838414,N MATR,,
1072878,N MATR,,
1815579,ORALB,,
661012,HA GX,,
1518575,N MATR,,
1693936,PSOCS,,
1859340,N MATR,,
1586094,PREMAJ,,
1829284,BIOCHM,,
693103,TMMBA,,
1888265,PREMAJ,,
1246385,PABIO,,
1964719,XA&S,,
1766472,PSOCS,,
303992,MUSIC,,
1840825,HA GX,,
1958387,N MATR,,
1857000,ENVIR,,
1153985,E E,,
1644719,N MATR,,
1977630,N MATR,,
1785323,PRENGR,,
1548610,PRENGR,,
1561633,PHARMD,,
1873920,PRENGR,,
1841425,NURSX,,
1750202,N MATR,,
1533974,CEP,,
1977509,N MATR,,
1285466,N MATR,,
1559294,N MATR,,
670243,N MATR,,
1761982,PRENGR,,
1752707,N MATR,,
1771101,PREARC,,
1772723,MS E,,
1898176,BIOCHM,,
1892161,EPI,,
1857768,N MATR,,
1751443,N MATR,,
1785704,PRESCI,,
1743919,HCDEE,,
1858633,PRENUR,,
2078038,N MATR,,
1956909,ACMS,,
1978680,N MATR,,
1749821,N MATR,,
1666682,MCB,,
1914995,PREMAJ,,
1846781,GLOBLH,,
1706715,CIV E,,
1943978,SISCH,,
1709081,NURSX,,
1958384,N MATR,,
2069262,N MATR,,
1242479,MED,,
1809920,EDUCX,,
1656786,PRESCI,,
1786175,PRESCI,,
1933167,AFS,,
1804629,HCID,,
1839947,PREMAJ,,
952086,MED,,
1977506,N MATR,,
1604921,STAT,,
1858532,N MATR,,
1752476,N MATR,,
320695,N MATR,,
1840447,HA GX,,
1510238,SOC WL,DEMOG,
1164851,NURSX,,
1749914,N MATR,,
1269758,PHYS,,
1863753,PRESCI,,
1758078,CIV E,,
1834020,PHARMD,,
1480127,ENV H,,
1905945,PRESCI,,
1972733,N MATR,,
1751062,N MATR,,
1665178,ART,,
1894184,PREMAJ,,
1801525,CIV E,,
1874211,PREMAJ,,
1757310,PRESCI,,
1976386,N MATR,,
733843,LING,,
1706307,MPA,,
1472612,BIOEN,,
1709465,CIV E,,
1220474,EMBA,,
1847642,N MATR,,
1977125,N MATR,,
1894135,PRESCI,,
1091656,N MATR,,
967499,N MATR,,
1773689,PRESCI,,
1814705,N MATR,,
1838072,LAW C,MPA,
1748536,N MATR,,
1884367,PRESCI,,
1837984,N MATR,,
1040154,LIS X,,
1126846,EDUC,,
1835370,N MATR,,
1855248,N MATR,,
1951518,TECH I,,
1412385,A A,,
1614777,LAW,,
1891335,PRESCI,,
1857018,N MATR,,
1690601,POL S,LSJ,
1855933,N MATR,,
1745470,N MATR,,
1861120,PREMAJ,,
1696848,AMATH,,
1792628,AES,,
1616552,MUSEOX,,
28770,N MATR,,
1869636,PRE HS,,
1619792,CORSLP,,
2058795,N MATR,,
1939000,NURSX,,
1886225,PRESCI,,
1663188,ENV H,,
1575857,I S,FINANC,
1768218,PRESCI,,
1433462,REHAB,,
1527056,N MATR,,
1354735,LIS X,,
1747261,N MATR,,
1627059,MED,,
1909091,PRESCI,,
1087970,MED,,
1817395,NURS,,
1970048,ESRM,,
1747432,N MATR,,
1856572,N MATR,,
1655427,PREMAJ,,
1461969,N MATR,,
1759154,PRESCI,,
1796625,PRE HS,,
1808736,M E,,
1510583,E E,,
1870686,BIOL,,
1508614,LAW,,
1857189,N MATR,,
1749792,N MATR,,
1695932,BIOL,,
1974858,N MATR,,
1953207,CM,,
1444626,PHARMD,,
1883044,PRENGR,,
1893024,PREMAJ,,
1859313,N MATR,,
1651998,CHEM E,,
1643673,LAW,,
1930265,ECON,,
1837215,N MATR,,
1743699,SUSTRN,,
1468459,A A,,
1766499,PRESCI,,
1778523,CMP E,,
1973394,N MATR,,
1194507,N MATR,,
1683787,MATH,,
1142712,SPHSC,,
1943112,BUS AD,,
1785099,LSJ,,
1887559,PSOCS,,
1749755,N MATR,,
1894099,N MATR,,
1665979,PRENGR,,
1887312,PRESCI,,
1874768,PRENGR,,
1855907,N MATR,,
1445921,M E,,
1973112,N MATR,,
1827625,ESS,,
2073937,N MATR,,
1749647,N MATR,,
1857446,PRE HS,,
1857498,N MATR,,
1928322,N MATR,,
796526,TMMBA,,
1847791,HSERVX,,
1360075,LIS R,,
1304207,LING,,
1445428,ESRM,,
1906429,PREMAJ,,
1857399,N MATR,,
1900048,PRESCI,,
1939236,ESS,,
941856,PRESCI,,
1659702,POL S,,
1522518,EDUC,,
1736577,MBA EX,,
1976640,N MATR,,
1718360,LIS X,,
1156561,N MATR,,
1614594,EDUC,,
1660720,GEOGX,,
1908710,MUSIC,,
1822795,CONMGT,,
1760139,PRESCI,,
1954532,MLS,,
1691307,ECON,,
1895783,EPI,,
1677845,GEOG,,
1181827,SOCWEH,,
802752,SPHSCX,,
816342,N MATR,,
1656010,MOLE,,
1778465,PSOCS,,
1770617,ESRM,,
1952445,COM E,,
1537686,PHARMD,,
523283,SCTL,,
1765267,EPRMJ,,
1256720,LIS R,,
1803593,M E,,
808414,SIMX,,
1797913,INFO,,
1857545,N MATR,,
1716146,MATH,,
1857395,N MATR,,
1858958,N MATR,,
1775182,B A,,
1573029,ANTH,,
1855875,N MATR,,
1717589,HA GX,,
1810158,IND E,,
1731457,LING,,
1695685,COM,,
1751402,PSOCS,,
1681214,MUSAP,,
1749090,N MATR,,
1747833,N MATR,,
1812899,SOCWEH,,
1505229,PH,,
1774991,BIOCHM,,
1858477,N MATR,,
1636922,R E,,
1962706,E E,,
1317182,PSYCH,,
1680898,BIOCHM,,
1956564,E E,,
1857164,N MATR,,
1620632,CSE E,,
1515568,HSERVX,,
1776191,B A,,
1663184,DANCE,BIOCHM,
1740320,ISS O,,
1876425,PREARC,,
1644401,LING,,
1905652,PREART,,
1859605,N MATR,,
1714595,MPA,,
1959115,N MATR,,
1857776,N MATR,,
1976001,N MATR,,
1612574,HCDEE,,
1827955,GEOG,,
1855485,N MATR,,
1897721,PRESCI,,
1890780,N MATR,,
1910316,ISS O,,
1154740,N MATR,,
2079307,N MATR,,
1778441,PSYCH,,
1868936,PRESCI,,
1872140,PREMAJ,,
1759020,LAW T,,
1784878,PREMAJ,,
1965743,N MATR,,
1774578,PRESCI,,
1977117,N MATR,,
1762623,PRENGR,,
1087266,SPHSC,,
980015,ISS O,,
1866042,SOC WH,,
1589861,PREMAJ,,
1873608,C SCI,,
2057539,N MATR,,
1608562,ENGL,,
1748103,N MATR,,
1785104,AIS,,
1974472,N MATR,,
1834245,N MATR,,
1748504,N MATR,,
1845953,N MATR,,
1853283,N MATR,,
1857050,N MATR,,
1948881,LAW,,
942127,N MATR,,
1742298,N MATR,,
1454373,N MATR,,
1429942,N MATR,,
1709518,EDUC,,
1189469,GENOME,,
1762121,PRE HS,,
1913839,PRESCI,,
1855866,N MATR,,
1759535,SMA,,
1870591,PREMAJ,,
1670481,ECON,,
1750498,N MATR,,
1753735,N MATR,,
1456449,N MATR,,
1600614,SPHSCX,,
1966978,N MATR,,
1431105,SMA,,
1769470,MUSIC,,
1585370,ANTH,,
1691600,AFS,,
1925772,PRESCI,,
1698353,BUS AD,,
1974209,N MATR,,
1561592,PRESCI,,
1969564,N MATR,,
1786416,EXPENG,,
1844450,LAW,,
1906033,SISA,,
1408192,BIOL,,
1859281,N MATR,,
1732033,EMBA,,
1756825,HIST,AIS,
1854562,N MATR,,
1654692,GEOG,MATH,
1920706,PRESCI,,
1780886,SOCWCC,,
1453690,N MATR,,
1558338,ORALM,,
1751048,N MATR,,
1578181,GEOG,,
1860090,PRE BA,,
1747056,N MATR,,
1839277,ECFS O,,
1750533,N MATR,,
1735495,XA&S,,
1847797,EDUC,,
1831249,CHEM,,
1242612,I S X,,
1769031,C SCI,,
1589938,OSCM,I S,MATH
1974853,N MATR,,
1902273,PREMAJ,,
1908747,MEDXM,,
1716367,I S X,,
1780954,PABIO,,
1678479,PRENGR,,
1066545,HCDEE,,
1858466,N MATR,,
1960932,N MATR,,
1855871,N MATR,,
1751196,N MATR,,
1666628,MATH,,
1607422,ASIAN,,
870862,N MATR,,
1599642,PRESCI,,
1864999,PREMAJ,,
1857431,N MATR,,
1589954,ENGL,,
1649956,N MATR,,
1000580,HA GX,,
1841610,APNX,,
1647248,N MATR,,
1919721,C SCI,,
1772621,C SCI,,
1813833,CFRM,,
1773086,PSOCS,,
1604368,SOCWMG,,
1761970,PRESCI,,
1905224,PSOCS,,
1164520,SOC WC,,
1834251,N MATR,,
1759508,N MATR,,
1870013,CIV E,,
1918229,PRE HS,,
1544789,N MATR,,
1964633,XA&S,,
1946081,LAW,,
1897653,PRE PH,,
1746062,N MATR,,
343687,SOCWEH,,
1275209,N MATR,,
574152,EDUC,,
1187390,SOC WE,,
1851871,N MATR,,
1477816,ART,,
1755203,N MATR,,
1753786,N MATR,,
1366251,LSJ,,
1113465,MED,,
1763746,PRESCI,,
1822283,MEDXD,,
1920875,PRESCI,,
1707184,FOR R,,
2079308,N MATR,,
1693372,PRESCI,,
1873721,PREMAJ,,
1274405,N MATR,,
1936433,HSERV,,
1764411,PSOCS,,
1944375,HCID,,
1955662,PSYCH,,
1135771,PHARMD,,
611843,TMMBA,,
1745546,N MATR,,
1689602,PRENGR,,
1667679,ANTH,,
1178376,MUSEOX,,
1732442,EDUCX,,
1555171,EDUC,,
1941621,N MATR,,
1340669,N MATR,,
1713788,MUSEOX,,
1809269,LAW,,
1898143,ART,,
1561164,N MATR,,
1975296,N MATR,,
1793969,PRESCI,,
1494045,SISLA,,
1425254,DENT,,
1509195,POL S,,
1773148,SWED,,
1746443,N MATR,,
1868555,MUSAP,,
1857588,N MATR,,
1746871,MATH,BIOL,
1431599,ORTHO,,
1743722,HCDEE,,
1708496,BUS AD,,
1754167,CMP E,,
1974842,N MATR,,
1957768,PHARMD,,
1894146,PRESCI,,
1528149,PHARMD,,
1857895,PHYS,,
1764632,CIV E,,
1754049,N MATR,,
1678077,C SCI,,
1795120,PRENUR,,
1751417,N MATR,,
1918959,PRESCI,,
1511735,ECON,,
1978429,N MATR,,
1558199,REHABX,,
1820281,NURS,,
1751090,N MATR,,
1755940,ESRM,,
1779171,EDUCX,,
965241,SOC WC,,
1469871,PRESCI,,
1901855,PRENGR,,
1858932,N MATR,,
1730963,N MATR,,
1877203,PRENGR,,
1784296,PSOCS,,
1747252,PSOCS,,
1616024,SIMX,,
1046886,LING,,
1857809,N MATR,,
1674586,PREMAJ,,
1897348,PRENGR,,
1841384,HA GX,,
1748495,CHEM E,,
1805141,A A,,
1687080,PREMAJ,,
749868,OCEAN,,
1863803,PSOCS,,
1926110,CONMGT,,
1729010,ENV H,,
1524973,LIS X,,
2046218,E E,,
1929008,MBA EX,,
1644924,A A,,
2070795,N MATR,,
692399,N MATR,,
1956349,PREMAJ,,
1775332,PRENGR,,
1890568,CIV E,,
1749109,N MATR,,
1072873,MED,,
1833742,N MATR,,
1688628,INFO,ACMS,
1688770,BSE,,
1918573,PRESCI,,
550719,N MATR,,
1147262,MEDXM,,
1036822,BIOC,,
1965413,N MATR,,
1902284,ESRM,,
1888743,GEOG,,
1824780,PSOCS,,
1809763,EDUC,,
1423341,E E,,
2077264,N MATR,,
1747436,N MATR,,
1848914,COM,,
1745792,N MATR,,
1775981,ECON,,
707594,GEOGX,,
1588702,HIST,,
1801915,A A,,
1447263,CFRM,,
1504269,DESIGN,,
1550186,N MATR,,
1661355,BIOCHM,MATH,
1635712,DENT,,
1855490,N MATR,,
1681584,PHIL,,
1733966,MBA EX,,
1791084,ECON,,
1962008,N MATR,,
1755289,PH,,
1795365,POL S,,
1304553,ASIAN,,
1615823,HCDEE,,
1689009,PREMAJ,,
1857514,PREHUM,,
1452936,PHARMD,,
1958522,ENTRE,,
2079338,N MATR,,
1820131,GEMBA,,
1311569,HIST,,
1847153,TMMBA,,
1380599,SOCWEM,,
1832510,MED,,
1752438,N MATR,,
1925380,PRESCI,,
1560307,HA G,,
1830915,PRESCI,,
1755024,BIOEN,,
1896891,PSOCS,,
1972505,N MATR,,
484595,EMBA,,
1779434,GLOBLH,,
1660390,PRESCI,,
1710528,N MATR,,
1859597,N MATR,,
766543,NURS,,
1912254,PRESCI,,
1902783,PRESCI,,
1811278,HSERVX,,
1833978,N MATR,,
1747586,N MATR,,
1797502,MKTG,FINANC,
1548757,MUSAP,,
1247533,N MATR,,
1566616,LAW T,,
1709311,PHYS,,
602029,LAW,,
1918970,PRENUR,,
1942940,SISCH,,
1854557,N MATR,,
1246186,SMA,,
1751060,N MATR,,
1962434,N MATR,,
1841392,EMBA,,
1668003,BIOCHM,,
1913665,PREMAJ,,
1656639,PRENUR,,
1965767,GEOGX,,
1366562,N MATR,,
1773818,HCDE,,
1745341,N MATR,,
1751937,N MATR,,
1425401,ARCH,,
1854793,N MATR,,
1936114,N MATR,,
1976286,N MATR,,
228274,N MATR,,
1656219,PRENGR,,
1860032,N MATR,,
1752541,N MATR,,
992583,LAW,,
1325026,MED,,
1340792,MPA,,
1771685,ESS,,
1943791,NURSX,,
1519611,PHYS,,
1523578,PB AF,,
2080787,N MATR,,
1619845,LAW,,
1681222,PRENGR,,
1765034,PREMAJ,,
1300132,HCDEE,,
1669659,MS E,,
1553634,MATH,,
1660825,BIOL,,
1766147,PSYCH,,
1657529,POL S,,
1658588,BIOL,,
1590314,DRAMA,,
1847807,NURS,,
1662256,LAW T,,
1918903,OCEAN,,
1789881,PRENGR,,
1665584,POL S,,
1451839,N MATR,,
1760771,COM,,
1643827,CSE E,,
1493227,ANTH,PRENUR,
1937778,ORALB,,
1627585,CORSLP,,
1580120,N MATR,,
1633767,ANTH,,
1703306,CIV E,,
1667561,INFO,,
1738137,COM,,
1664822,COM,,
1841011,SCTL,,
1852924,N MATR,,
1645321,CEP,,
2077615,N MATR,,
1597356,E E,,
1706168,ART,,
1618576,LING,,
1846863,NURSX,,
1831464,ART,,
2079445,N MATR,,
1731899,N MATR,,
1167296,NURSX,GLOBLH,
1705018,MBA,,
1851007,PREHUM,,
1743765,N MATR,,
1951465,EDUCX,,
1828315,N MATR,,
1831923,MS E,,
1310242,LAW,,
1731373,MED,,
1978774,N MATR,,
1686334,PRESCI,,
1977957,N MATR,,
1830327,CHEM,BIOCHM,
1916705,NUTR,,
1858866,N MATR,,
1918026,PSOCS,,
1920438,BSE,,
1575570,C SCI,,
1545420,N MATR,,
1923547,PREMAJ,,
1764653,CHEM E,,
1764824,BIOEN,,
1963398,N MATR,,
1780678,N MATR,,
1571289,ESS,,
1785278,PSOCS,,
1706047,CONMGT,,
1280212,N MATR,,
1901348,C SCI,,
1517115,ENGL,SPANS,
1822406,LAW,,
1731778,N MATR,,
1669018,ANTH,,
1876105,PRESCI,,
1124162,ATM S,CLIMAT,
1933607,M E,,
1784505,SISLA,,
962307,MPA,,
1444394,N MATR,,
1778366,PRESCI,,
1858855,N MATR,,
1539004,MED,,
1662613,PRESCI,,
1340254,BIOL,,
1320372,ATM S,,
1762674,I S X,,
1668882,SIS,,
1569452,MATH,,
1519769,PHYS,,
1976968,N MATR,,
1565065,PRESCI,,
1776571,PHYS,ASTR,
1907106,PRESCI,,
1750503,N MATR,,
1087829,DENT R,,
1946521,MPA,,
1662992,PHYS,,
1938793,N MATR,,
1812896,SOCWMH,,
1961998,N MATR,,
1923216,PRESCI,,
1746726,N MATR,,
1605151,PB AF,,
1058122,LAW,,
1234151,EDUCX,,
1707952,SMA,,
1072064,TMMBA,,
1748440,N MATR,,
889812,MBA EX,,
1518877,ASTR,,
825456,SIMX,,
1667505,SIS,,
1887881,N MATR,,
1959199,N MATR,,
1528161,MED,,
1656453,BIOL,BIOCHM,
1749390,N MATR,,
1499448,PRESCI,,
1718851,COM E,,
1765092,POL S,,
1751132,N MATR,,
1420486,PHYS,,
1653989,PSYCH,,
1677135,POL S,,
1338825,M E,,
1964509,EDUCX,,
1597977,REHABX,,
1790305,PRESCI,,
1627642,N MATR,,
1768824,B A,,
1659235,SISA,,
1472287,BIOL,,
1416455,PHYS,,
1669150,ESRM,,
1965126,N MATR,,
1869113,SOCWMH,,
1751982,N MATR,,
1840238,XA&S,,
1237095,MED,,
1834338,N MATR,,
1626775,ANTH,,
1658103,PREART,,
1665447,MICROM,,
1469014,DESIGN,,
1726294,M E,,
1504841,DESIGN,,
1479060,ESRM,,
2078622,N MATR,,
1560463,CSE E,,
1771806,BIOL,,
1682497,PRESCI,,
1527443,LAW,,
1912364,PRESCI,,
1748502,N MATR,,
1616671,SIMX,,
1738942,TMMBA,,
1655128,SUSTRN,,
1839495,N MATR,,
1836421,PRENGR,,
1575867,PSYCH,,
1949834,MBA EX,,
1975444,N MATR,,
1582569,CM,,
1927337,CSE,,
1871762,PREMAJ,,
1749771,N MATR,,
1809332,CIV E,,
1709292,EDUCX,,
1918136,PREMAJ,,
1749953,LSJ,,
1845891,N MATR,,
1857210,N MATR,,
1655076,CSE E,,
1653608,PRESCI,,
1679301,PRESCI,,
1677551,PH,,
1885436,CIV E,,
1637929,EMBA,,
1870975,PREARC,,
1929279,REHABX,,
1935580,PSOCS,,
1755859,CMP E,,
1820039,ARCH,,
1765060,PRESCI,,
1972178,N MATR,,
1968818,N MATR,,
1751499,N MATR,,
1853305,N MATR,,
1939029,PHYS,,
1649745,N MATR,,
56261,N MATR,,
1285910,EDUC,,
1875168,PRENGR,,
1771666,PREMAJ,,
1977325,N MATR,,
1885375,PRENGR,,
1977236,N MATR,,
1934694,CIV E,,
2068442,N MATR,,
1737381,EMBA,,
1754085,N MATR,,
1845371,N MATR,,
1960717,N MATR,,
1515023,FINANC,I S,
1875984,PRESCI,,
1481473,A A,,
1652595,COM,,
1443828,ISE,,
1836064,DATA,,
1747262,PRESCI,,
1747664,N MATR,,
1280832,SOC,,
1841371,CHEM E,,
1950201,DATA,,
1681453,SIS,,
1814701,N MATR,,
1544687,PRENGR,,
1704366,MUSIC,,
1788378,PREARC,,
1683569,STAT,,
1957369,N MATR,,
1797067,BIOCHM,,
1747551,PRESCI,,
1793645,PREMAJ,,
1868585,PRENGR,,
1792738,PREMAJ,,
1771795,COM,,
1572474,MICROM,,
1849389,N MATR,,
2079742,N MATR,,
1856199,N MATR,,
1977432,N MATR,,
1110030,MED,,
1814801,URBDP,,
1911314,PRE HS,,
882533,N MATR,,
1842393,N MATR,,
932675,N MATR,,
1874787,PSOCS,,
1423200,ASIAN,,
1555452,EDUC,,
1304414,NURS,B H,GLOBLH
1942331,EDUC,,
1891658,PREMAJ,,
1752642,N MATR,,
1875364,PREMAJ,,
1419353,ECON,,
1959202,N MATR,,
1750466,N MATR,,
1964858,XA&S,,
1977078,N MATR,,
1783862,PSOCS,,
892640,TMMBA,,
1716505,LAW T,,
1109308,SOCWMH,,
1008540,MCB,,
1579885,ENGL,,
1751880,N MATR,,
1328810,EDUC,,
1904241,PRESCI,,
1860692,BIOCHM,,
1653581,PH,,
1856921,N MATR,,
1786228,ACCTG,FINANC,
961654,PHARBX,,
1721809,PH,,
1053612,EDUC,,
1380334,LIS R,,
1613921,ARCH,,
1856609,N MATR,,
1956241,PRESCI,,
1673499,ESRM,,
1976200,N MATR,,
1977065,N MATR,,
1977054,N MATR,,
1652332,BIOL,,
1689479,PRE HS,,
1871864,PREMAJ,,
1753782,N MATR,,
1591121,INFO,,
1686076,PHYS,,
1566220,MED,,
1822382,LIS X,,
1934574,M E,,
1976925,N MATR,,
1718700,CSE E,,
1504710,PREMAJ,,
1385824,DENT,,
1854543,PRENGR,,
1656065,PHYS,ASTR,
1977456,N MATR,,
1249156,PHARMD,,
1754159,N MATR,,
1893969,PSYCH,,
1852156,N MATR,,
1760217,GEOG,,
1817981,N MATR,,
1944175,SPHSCX,,
1964769,XLAW,,
1978469,N MATR,,
1977597,N MATR,,
1654652,EPRMJ,,
1755738,SIS,,
1794914,CHEM E,,
1906901,PSOCS,,
1915389,PREMAJ,,
1657824,GEMBA,,
1034278,ANTH,,
1978211,N MATR,,
1761005,INFO,,
1669520,ACCTG,I S,
1964622,XA&S,,
1653653,MICRO,,
1950700,ECFS,,
1932888,BHI,,
1481556,ATM S,AMATH,
1395671,PABIO,,
1929636,SCM,,
1977459,N MATR,,
1391022,PHYS,,
1890847,B A,,
1734640,N MATR,,
1822908,BIOL,,
1616513,ARCH,,
1521852,SOCWCC,,
1751113,N MATR,,
1716787,CHEM E,,
1757147,PREMAJ,,
1965006,ECFS O,,
1784156,PREMAJ,,
1535702,PHYS X,,
1516652,SOCWEH,,
561615,NURSX,,
1746091,N MATR,,
1893698,C SCI,,
1829946,M E,,
1668876,C SCI,,
1706407,CIV E,,
1745972,N MATR,,
1636029,N MATR,,
1724502,XA&S,,
1870951,PREART,,
1632434,MBA EX,,
1839516,N MATR,,
1767781,PRESCI,,
1454296,PHARMD,,
1783106,E E,,
1770930,BIOEN,,
1870957,PREHUM,,
1768950,PREMAJ,,
1972422,N MATR,,
1977346,N MATR,,
1956129,N MATR,,
1320874,MUSEOX,,
1977435,N MATR,,
1661454,LSJ,DRAMA,
1782719,C SCI,,
1637527,A E,,
1822264,E E,,
1078861,N MATR,,
1640006,BIOL,,
1693914,PSYCH,,
